fecha,tweet_id,texto,likes,retweets,replies,usuario
2025-04-07 19:03:13+00:00,1909321078788309354,"A ningún Colombiano se le ocurriría, decirle a un alto funcionario de los EEUU que es amigo de los carteles mafiosos. Menos yo que logré descubrir sus nexos con nombre propio, con la política colombiana. https://t.co/iZNzV1bDeT",5219,2028,1169,@petrogustavo
2025-03-18 20:40:38+00:00,1902097838190075965,"La  Medellín progresista y trabajadora se levanta. Si Medellín cambia, Colombia toda cambia https://t.co/yDAdmvfcN6",14077,3932,1161,@petrogustavo
2025-05-02 00:03:11+00:00,1918093876130398307,"Mi estimada senadora, ya que aborreces de la decisión de tu abuelo, siendo presidente de triplicar el salario al que trabaja en Domingo, te aclaro: La ley dice: que si senado no se pronuncia en los próximos 30 días sobre la consulta, el presidente puede decretar su convocatoria. https://t.co/BNeej1W0xJ",10228,3524,1156,@petrogustavo
2025-04-23 00:16:25+00:00,1914835715906806266,"Tenía dos años para concensuar, lo pedí de la manera mas amable, y llegó a la presidencia del senado a burlarse del gobierno, y a sabotear todas las reformas sociales en beneficio del pueblo colombiano. https://t.co/qRTqNqSa81",12249,5149,1144,@petrogustavo
2025-04-19 01:04:03+00:00,1913398151085514890,Matar población civil indefensa y desprevenida es terrorismo. Es lo que hacía Pablo Escobar. Hay una inmensa distancia en la pretensión de hacer una reforma agraria surgida del corazón campesino y ponerse de rodillas ante los carteles narcos multinacionales. Es la distancia entre,4973,2298,1141,@petrogustavo
2025-03-27 01:35:33+00:00,1905071160603127964,"Es decir los contratistas del estado, quieren censurar al jefe del estado. https://t.co/kLQIiJrd8x",3771,1677,1141,@petrogustavo
2025-04-21 20:36:46+00:00,1914418053305033176,"Fascism in Europe created a criminal idea and gave it legal cover. 
It said that you could blame a social group for the crime of an individual. 
Along that line, fascist criminal phantasmagoria has constructed discrimination against whole peoples, has imprisoned peoples, and has",3431,1207,1139,@petrogustavo
2025-04-14 19:54:05+00:00,1911870596054700330,"He sostenido que buena parte de la criminalidad tiene soporte en el mismo estado.

Aquí hemos capturado con la policía nacional, toda una red dedicada al volteo de tierras en Barranquilla, la mayoría de los capturados son funcionarios públicos ligados a la clase política",8928,4265,1132,@petrogustavo
2025-03-23 16:50:16+00:00,1903851805269762546,"Es indudable que el mundo esta en una situación en que la deuda pública ha adquirido dimensiones de impago, solo sustentada por la emisión en dólares que realiza EEUU.

Si EEUU deja de emitir, la deuda pública mundial dejaría de existir por falta de pagos y se derrumbaría el https://t.co/QFuJNdGztA",3207,1466,1130,@petrogustavo
2025-03-17 16:49:44+00:00,1901677343229489252,"Que como llegó a la alcaldía, pues de la mano de Horacio Serpa. Y no creo que en esa época conociera al pitufo, pero puedo equivocarme. Ni yo mismo en esa época conocía quien era el pitufo, bien callado lo tenía la gran prensa, pero es costumbre de la prensa del mal y los https://t.co/5Ig2CRPIVB",7248,3100,1125,@petrogustavo
2025-04-18 13:59:10+00:00,1913230829276336472,"Esto es el producto del paramilitarismo. Creer que la vía férrea no es publica, sino de su propiedad.

Invito a la @policianacional a tomar medidas. La vía férrea es pública y sus trenes no se dentendrán para bien de toda Colombia.
 https://t.co/NvxGhL3Fei",11627,5296,1122,@petrogustavo
2025-04-03 22:28:37+00:00,1907923220235432429,El camino de Haití es la paz. Lograr el dialogo nacional y dejar las armas. Colombia lista para ayudar a la democracia en Haití https://t.co/K8QfPRK2f5,3241,984,1120,@petrogustavo
2025-04-19 14:31:23+00:00,1913601326941929908,"Los funcionarios del cambio en el Catatumbo. Ha pesar de las balas allí estamos.

A sustituir cultivos libremente  para encontrar la Paz. https://t.co/apRC2Aza6K",10474,3014,1119,@petrogustavo
2025-03-26 02:28:29+00:00,1904722091405955158,"Según @WRadioColombia  16 días antes de mi posesión como presidente, Duque entregó un billonario contrato de medicamentos a políticos.

¿Por qué 16 días antes de irse? ¿ Por qué a políticos? ¿Porque crear intermediarios entre los laboratorios productores de medicamentos y los https://t.co/vtTWjBO0lY",9312,4455,1116,@petrogustavo
2025-03-29 14:15:35+00:00,1905987203206983888,"Em 28 municipios de Antioquia, empiezan a organizarse los comités del Sí. Que su barrio y su municipio, que su vereda, organicen el comité de la moviilización y la decisión. Popular.

A organizar en cada rincón del país los comités por el SI
 https://t.co/KAH2JWvCzu",6091,2608,1114,@petrogustavo
2025-04-10 13:59:29+00:00,1910331804160045083,"Repetidamente esta cuenta amenaza de muerte a diferentes personas por su actitud y opinión progresista.

He pedido a @PoliciaColombia y @FiscaliaCol investigación a fondo sobre la identidad real de esta persona, hasta ahora sin resultados.

Aquí estamos ante un delito, que los https://t.co/CxWvJwQpVL",6021,3138,1113,@petrogustavo
2025-03-26 14:28:22+00:00,1904903256628674965,"No señora. Los periodicos escritos son privados, y muchos del gran capital, como el que usted dirige, el espectro electromagnético por donde se transmite la televisión es público, propiedad de la nación, e inenajenable y por eso, el gobierno tiene el derecho a la locución, más https://t.co/DVWTUCOXf8",10182,4530,1109,@petrogustavo
2025-05-01 20:56:46+00:00,1918046964354076789,Llegó la hora. Consulta popular. https://t.co/rmWutHy7gA,8873,1844,1100,@petrogustavo
2025-04-19 13:45:14+00:00,1913589712721260591,"Gracias pueblo. Gracias Colombia.
Hoy es otro 19 de abril y un 19 de abril será. https://t.co/n4gsd71obS",7521,2766,1100,@petrogustavo
2025-04-25 23:02:26+00:00,1915904262342615514,"Señor senador y Honorable Parlamentario, Efraín Cepeda:

Dictadura es quitarle el poder al pueblo y concentralo en el que eligió el pueblo, pasando de mandatario a mandante, o le quitó el derecho de elegir al pueblo, porque compró sus votos o, porque se tomó por la fuerza el https://t.co/dMrUanGBvH",7454,3512,1096,@petrogustavo
2025-03-24 16:39:22+00:00,1904211449666289721,"Vuelve el cartel de los pañales.
 A los trabajadores que hacen estas labores de servicio de acaparamiento, les solicito grabar y denunciar ante el gobierno

Abrir la puerta a muchas gestoras farmacéuticas para evitar monopolios criminales https://t.co/v3Gr9pBamT",6784,3019,1090,@petrogustavo
2025-03-23 22:51:11+00:00,1903942632566321271,"Esta es mi entrevista internacional en video en prensa alternativa, que busca la verdad.

https://t.co/ZwK694cwkX",4595,2171,1089,@petrogustavo
2025-04-15 17:15:24+00:00,1912193051646382088,"El ataque de la senadora.Cabal a este pabellón de Colombia es de una ignorancia inmarcesible.

El parroquialisno la hunde en la.oscuridad. 

Esta es la principal feria del mundo: Osaka Japón. Y Colombia es el único país de latinoamerica en estar en este sitio. Se trata del área https://t.co/61nNl1dSuU",9682,4229,1088,@petrogustavo
2025-03-21 02:02:15+00:00,1902903549660398056,"Aunque digan ""ya paqué"" es importante que la ciudadania bogotana entienda el daño hecho a su sistema de movilidad y en su equilibrio frente al agua.

https://t.co/u9Nho8bwjb",6058,2843,1087,@petrogustavo
2025-04-16 05:54:07+00:00,1912383986954813809,"Este es simplemente el negaciobismo sobre la crisis climática. No he dicho que en Bogotá hay transmisión de fiebre amarilla, pero la puede haber por el viaje de Bogotanos a zonas de riesgo.

Si el mosquito se comportará como antes, no habría infección en las zonas cafeteras. Pero https://t.co/74o8DnN1bs",3354,1520,1084,@petrogustavo
2025-04-08 15:55:14+00:00,1909636160831336760,"Desinformacion. El subsidio a los estratos 1, 2 y 3 no se elimina, se.paga en especie en techos solares, para que estas personas se vuelvan autogeneradoras de energía limpia, con tarifas eléctricas muy inferiores. https://t.co/MSopfWs9S2",4239,1600,1082,@petrogustavo
2025-04-18 17:19:51+00:00,1913281331422765508,"Esta es la política editorial de la prensa de oposición. Confundir a la opinión pública como si estuviera pactando con los autores de la bomba en la Plata. No mientan señores de @elcolombiano

Los que pusieron las bombas no dialogan con nosotros. Nosotros los perseguimos hasta su https://t.co/DvGl4RLoO6",5192,2667,1079,@petrogustavo
2025-03-21 22:25:24+00:00,1903211367777067508,"Encontramos q para un grupo de pacientes identificados con medicamentos faltantes en el punto de dispensación de la Boyacá con 26, efectivamente si habían dichos medicamentos en la bodega de la Calle 80 de Audifarma. 

Razón por la cual se ordenó el inmediato traslado y",7689,3169,1076,@petrogustavo
2025-03-19 20:31:07+00:00,1902457831166521519,"Entrego 8 mafiosos colombianos, entre ellos el hijo del Alacrán. Son aliados de mafias mexicanas y con grupos que se autedenominan  revolucionarios, pero son simplemente mafiosos.

No me gusta sentirme como carcelero y menos entregar a otras potencias gente colombiana, pero estas https://t.co/uhbprLrDEi",9797,3845,1075,@petrogustavo
2025-03-28 01:40:22+00:00,1905434759641071797,Así se hace. No lo sacaron como a Vicky Dávila. El pueblo.empieza a deliberar sobre sus derechos y como se los han mecateado en Colombia. https://t.co/Ee89Qdk7cy,16177,5768,1061,@petrogustavo
2025-04-27 17:22:12+00:00,1916543416550281502,"Muchas felicitaciones, mujer colombiana, hermosa, inteligente y combativa. https://t.co/ahvZUeqeqe",14707,2576,1054,@petrogustavo
2025-04-23 00:12:49+00:00,1914834813032280165,"Se incauta 1,4 toneladas de Cocaína que iba al reino unido en Santa Marta. https://t.co/4pGEUdmvRp",7690,2765,1053,@petrogustavo
2025-05-01 20:40:21+00:00,1918042831110783472,"A casi un año de irme, convocamos miltitudes, poder popular, y queremos escribir las páginas más hermosas de la historia popular https://t.co/mmRjv1Qa3V",7222,2430,1051,@petrogustavo
2025-03-24 22:45:35+00:00,1904303608318836807,¿Qué le paso a Paloma? Se dejó engañar de las encuestadoras pagas por la prensa tradicional? https://t.co/EQtb0jv4JS,11465,4172,1050,@petrogustavo
2025-04-25 21:48:54+00:00,1915885757241139327,"Cuando el pueblo devela la mentira.

En la extrema derecha hay oportunismo puro, porque está ausente de ideas. La calumnia que es un crimen, es su ideología. Miren lo que le pasó a la periodista de la mentira en Cúcuta.
 https://t.co/KFIYa1lzYI",13749,4917,1049,@petrogustavo
2025-04-15 16:25:15+00:00,1912180428800168248,"Dada la indiferencia investigativa de los organismos competentes, veremos si la investigación ciudadana da con los delincuentes. https://t.co/nJonuPrcya",4071,1835,1049,@petrogustavo
2025-03-28 11:14:11+00:00,1905579162947174489,"Hemos decidido aprobar un proyecto de primera línea tecnológica para Santa Marta en sus 500 años.

Se trata de un proyecto de infraestructura de inteligencia artificial de varios centenares de millones de dólares que funcionará cerca de la ciudad y contará con ""data centers"" de",4325,1774,1043,@petrogustavo
2025-03-18 20:30:39+00:00,1902095325004742881,¿Y quien detiene al pueblo cuando entra en rebelión? https://t.co/xZVHRoQ72Y,8447,2852,1042,@petrogustavo
2025-03-18 14:28:22+00:00,1902004152458199242,"La economía creció en Enero 2,65% el repunte es evidente. https://t.co/dvEfWJZ8z2",7316,2947,1039,@petrogustavo
2025-03-22 00:07:50+00:00,1903237146879631691,"El verde marca el precio de venta de los laboratorios qué hacen los medicamentos y el amarillo es el precio que las EPS le pagan a las auditoras farmacéuticas.

Es prácticamente el doble. Por eso dicen que las UPC no les alcanza. https://t.co/LZqXEClLBu",6608,3673,1038,@petrogustavo
2025-04-02 17:12:17+00:00,1907481224471310493,"Vivo un interesante episodio de mi vida en donde mis apreciaciones  se intentan corregir mediante sentencia judicial

Trato de decir lo que pienso y auque no considero infalible mi pensamiento, hasta ahora en lo que se trata del análisis político del régimen de corrupción que",5776,2881,1034,@petrogustavo
2025-03-31 15:30:15+00:00,1906730770733089108,"El consejo de estado negó una tutela de quienes pretendían que no mostrara la bandera del M19.

Insisto que la bandera del M19 es legal por acuerdo de paz de 1989, y que es parte de la historia de un partido político, también, legal, la ADM19, que cambió su nombre por partido https://t.co/tL8FPQ3edp",3556,1659,1033,@petrogustavo
2025-04-30 04:01:06+00:00,1917428974742876661,"En todos las plazas públicas del país, este 1 de mayo, millones de lersonas en respaldo a las preguntas de la reforma laboral para que.el senado apruebe la consulta popular. La espada de Bolívar en manos del pueblo. https://t.co/RlzFWYOw2m",4125,1955,1030,@petrogustavo
2025-04-04 15:26:15+00:00,1908179312865321201,Yo no he respaldado nada. Solo he dicho que se debe dialogar y permitir tranquilamente la Consulta Nacional https://t.co/a1KuyQE7bW,4784,1737,1021,@petrogustavo
2025-04-11 14:30:43+00:00,1910702056089800962,"Esto no es urbanismo, es chambonada. Si elmmetro elevado solo produce un 35% de la reducción de viaje del metro subterraneo, y, además, destruye el urbanismo que quedaba en la ciudad, se ha cometido un verdadero urbanicidio. https://t.co/lwyCp2Cukx",6745,2553,1019,@petrogustavo
2025-04-03 13:30:58+00:00,1907787915691737507,"La deuda interna del estado colombiano ha aumentado debido a la alta tasa de interés real que mantiene el Banco de la República y que beneficia es a los tenedores de títulos; los más ricos del país 

En el cuadro ustedes ven dos curvas: La azul es la tasa de interés nominal, la https://t.co/yeXXNa8FnH https://t.co/Ht4BQSrwbP",3305,1513,1006,@petrogustavo
2025-04-04 12:14:01+00:00,1908130936753135738,"Mi amigo Oviedo, el encarecimiento del endeudamiento en el exterior del gobierno, tiene que ver con la percepción de la capacidad de pago del gobierno.

La capacidad de pago del gobierno ha sido atacada políticamente,  por la decisión de Ocampo de pagar 36 billones de pesos como https://t.co/ZBnyePgJRi",4684,2388,1002,@petrogustavo
2025-04-11 14:12:03+00:00,1910697354853785659,Vamos por la consulta popular https://t.co/yWCNkzFkxg,8457,3369,997,@petrogustavo
2025-04-18 17:28:00+00:00,1913283382944936390,"Las mal llamadas disidencias de Iván Mordisco, olvidan que estaban sentados en una mesa de negociaciones y decidieron, ante la posición del gobierno de empezar a desmantelar cultivos ilícitos y despejar el Plalteado como se había acordado, levantarse unilateralmente de la mesa.",9316,3901,990,@petrogustavo
2025-04-09 16:11:46+00:00,1910002709849125064,"Al asumir la presidencia de la CELAC, Comunidad Económica de América Latina y el Caribe, que es el mecanismo integrador que nos queda, quiero que América Latina y el Caribe, en su propia diversidad enorme, tome la opción de juntarse en el mundo y no actuar sola

La humanidad esta",8915,3373,990,@petrogustavo
2025-04-30 12:04:03+00:00,1917550512695620025,"¿Se le olvido que su gobierno del Centro Democrático sobre enedeudó la Nación,  y después usted y el Centro Democrático sabotearon la ley de financiamiento?

¿Se le olvidó que fueron ustedes los que elevaron las tarifas de energía eléctrica del Caribe, para regalarle las empresas https://t.co/RuCjmvYzC4",8112,3544,987,@petrogustavo
2025-03-17 14:33:56+00:00,1901643166043738176,"Millones de pacientes han muerto por preferir la ganancia que la vida. Tu estas al lado de tanta muerte innecesaria. A quien se le ocurre que para defender la vida hay que hacer negocios. 

Quédate al lado de los dólares que yo me quedo al lado de la vida. https://t.co/4iukDWtqs4",5743,2219,985,@petrogustavo
2025-04-25 03:05:40+00:00,1915603086288081215,Llegó por la Consulta Popular a Soledad más gente que cuando fui a la campaña electoral presidencial de 2022 https://t.co/nqgTIkpnp9,10729,3964,977,@petrogustavo
2025-04-09 14:41:14+00:00,1909979923600601276,"Iván Cepeda decidió continuar una línea qué el Polo Democrático había iniciado con mi trabajo parlamentario: la investigación del genocidio colombiano y su autor: la alianza entre políticos poderosos y el narcotráfico paramilitarizado.

Pero Iván no logró el debate en el sitio https://t.co/r36YtBMnaF",5478,2552,977,@petrogustavo
2025-04-03 14:21:29+00:00,1907800627545076064,"Pero si este señor debería recibir el bono pensional por ya tener la edad, y resulta que Duque tu aliado, y tu misma,  estan saboteando la reforma pensional que le otorga ese derecho. https://t.co/rErlyWOTmw",9557,3038,976,@petrogustavo
2025-03-15 00:30:22+00:00,1900706099017236645,Toda la juventud popular de Colombia a movilizarse por un crédito asociativo barato o por un salario digno para trabajar y estudiar https://t.co/HJ725sFakj,5117,2458,968,@petrogustavo
2025-04-24 19:35:58+00:00,1915489914830946520,"La corte constitucional frena un golpe de estado, intentan más. https://t.co/Y14yEo4iyv",4731,1848,967,@petrogustavo
2025-04-21 20:33:58+00:00,1914417348863197321,"La junta directiva del Banco de la República no baja la tasa de interés de la economía, al contrario, la sube, y ahora se quejan loa amigos de Duque de crecimientos modestos que hoy ya llega al 3% anual real.

Son ustedes lo culpables de este estrangulamiento economico, amigos https://t.co/DEaunHbvjp",7337,3649,965,@petrogustavo
2025-04-18 21:02:35+00:00,1913337387129950338,Este es el hombre que puso la moto bomba en la Plata. Que la ciudadanía nos ayude a capturarlo. https://t.co/ywN42SxGeU,6556,4030,957,@petrogustavo
2025-03-26 23:50:41+00:00,1905044768339505166,"Como su abuelo,  Turbay quiere censurar. No quieren que el pueblo se informe. Solo quieren que se escuchen sus engaños. https://t.co/3h1WtvyREf",9353,3118,954,@petrogustavo
2025-03-17 14:30:03+00:00,1901642188334776552,"No puedo decir una mentira así me lo ordenen con pena de cárcel.

Germán Vargas Lleras fue a mi oficina de alcalde a pedirme que la concesión vial de la autopista del norte se ampliara hasta llegar a Bogotá con la prorroga de la concesión jugosa y yo le dije lo que pensé era más https://t.co/yrJ3g52nuJ",8150,3617,950,@petrogustavo
2025-03-14 21:50:56+00:00,1900665977932837233,"No señor Efraín  la constitución ordena y reglamenta la participacion del.pueblo en la Consulta popular

No he cruzado más linite que entrar de lleno a la democracia.

Usted no puede considerarse ni dueño del congreso ni dueño del país. Millones de personas queremos es aplicar la https://t.co/3FQzPKkDCI",8828,4193,948,@petrogustavo
2025-04-10 14:32:01+00:00,1910339995379937643,"Nazis asesinaron a Sara. Hoy hay una deuda que @PoliciaColombia y @FiscaliaCol tienen con la vida, con la democracia en Bello.

Los asesinos de Sara deben caer. La alcaldía de Bello y la gobernación de Antioquia deben colaborar en poner dinero para pagar informes sobre los",5214,1713,940,@petrogustavo
2025-03-19 16:31:21+00:00,1902397490080395585,"La red de contrabando del Pitufo vincula desde hace 38 años, policías, funcionarios de la Dian y las Aduanas, congresistas y llega hasta expresidentes. Pero sucede algo pérfido. La fiscal del caso solo quiere ver si la plata con la que buscó el pitufo contaminar la campaña llego https://t.co/zXw9X3K00u",7020,3746,935,@petrogustavo
2025-03-26 13:54:04+00:00,1904894626663666061,"Mi queridos amigos de @BluRadioCo las deudas de los bancos, de las entidades financieras, y entre ellas de las aseguradoras financieras en salud, no pueden ser asumidas por la sociedad colombiana porque eso se llama socializar pérdidas para privatizar ganancias.  Sería aún https://t.co/QZS6G9F79O",6472,2625,924,@petrogustavo
2025-04-28 12:52:14+00:00,1916837864869945613,"A violenciia en Colombia es estructural, pero que desde el exterior entrennñ miles de hombres armados a.matar campesinos, no.

Si se caen los decretos que sustentan la financiación de la acción miilitar en el Catatumbo, dejan indefensa la zona?

La financiación de esta operación https://t.co/5bCBJuk6as",1871,847,919,@petrogustavo
2025-04-16 15:53:32+00:00,1912534835664421233,"Anoche tuvimos una reunión con el.embajador de China en Colombia, para organizar en Mayo el encuentro de la CELAC y China. https://t.co/sQZ7Mzh6nf",12216,3027,916,@petrogustavo
2025-03-31 14:01:27+00:00,1906708423355314335,"Señora @FiscaliaCol , durante varias ocasiones, he mostrado estos perfiles neonazis que buscan la muerte de la diferencia.

Es fácil ubicar los autores verdaderos con informática forense. Pero pasa el tiempo y no se ubican y van a pasar a la acción. https://t.co/q15amq6JPQ",6841,3987,909,@petrogustavo
2025-04-11 23:47:25+00:00,1910842151526596941,"Al contrario Victoria, quiero mucho con Barranquilla, pero no con su clase política corrupta y sediciosa.

Nuestra apuesta por Barranquilla son las energías limpias en los barrios populares y la reducción de la tarifa eléctrica, que la misma clase política barranquillera elevó, https://t.co/a8HmG8Y9eH",4157,1648,909,@petrogustavo
2025-04-10 15:35:30+00:00,1910355969520861574,"A pesar que me han querido silenciar,  aquí la justicia imputa cargos contra altos directivos con nombre propio, de la Nueva EPS y muestra como ocultaron más de 14 millones de facturas antes de la intervención gubernamental.

Los políticos y la prensa cooptada por los vampiros de https://t.co/dGEFiJX34y",8455,4572,903,@petrogustavo
2025-04-23 11:56:22+00:00,1915011866780184811,Así hemos bajado la pobreza miltidimensional en Colombia https://t.co/CpFcZsmybH,6302,2581,891,@petrogustavo
2025-03-22 13:35:16+00:00,1903440341069348887,"Ya saben. Están advertidos. La prensa les dice lo contrario por solidaridad de sus dueños con los negociantes/ vampiros de la salud, son socios en muchas empresas poderosas

Pero no hay escasez de medicamentos, es un plan perfido y asesino para acaparar medicamentos diciendo que https://t.co/thQA1MHMwc",5658,3157,889,@petrogustavo
2025-03-17 14:23:37+00:00,1901640572386902059,"Actúas bajo presiones, Berenice, y de las peores, de las que vienen de los poderosos del dinero.
Traicionaste a tu pueblo, a la gente humilde. No hay perdón para el que ataca al humilde con las garras de la codicia.

De entre los emancipadores y los esclavistas, preferiste el https://t.co/KamGfFJx0i",6667,3119,885,@petrogustavo
2025-05-02 20:33:28+00:00,1918403487379144877,Es tiempo de consulta. https://t.co/tfn1OOQg03,10714,1883,883,@petrogustavo
2025-04-22 14:39:35+00:00,1914690553440051665,"Miren los cuatro pecados de los cuales el periodista debe alejarse,  según el Papa Francisco. 

¿Cómo ve usted, estos pecados periodísticos en Colombia? https://t.co/swCAXprTtz",12023,5600,882,@petrogustavo
2025-03-17 19:16:57+00:00,1901714391168422275,"La dialisis esta cubierta y hace rato se pagó. ¿Qué hicieron con los dineros?

No trafiquen más con la muerte. La orden está dada. Primero es la vida en Colombia. La superintendencia tiene la orden de encontrar las medicinas. No puede ser el que trafica con la vida. https://t.co/840pxOfPQ6",3635,1503,877,@petrogustavo
2025-03-27 02:26:17+00:00,1905083926772580759,Salieron corriendo en vez de hablar con sus compatriotas. https://t.co/yIrdGb04xW,10029,3663,876,@petrogustavo
2025-04-19 19:13:00+00:00,1913672194091106684,"Un 19 de abril, en Playa Girón, Cuba, se vencía una invasión financiada por los multimillonarios y las mafias de Florida. https://t.co/qWT8mtlcv5",5307,1879,876,@petrogustavo
2025-04-04 18:34:57+00:00,1908226802499092825,"Todos los colegios de Colombia deben enseñar arte, educación física, programación de computadores e historia de Colombia https://t.co/CYFt3fxCL9",7733,2845,872,@petrogustavo
2025-04-27 23:59:10+00:00,1916643316852019408,"Colombia en los gobiernos de Alfonso López Michelsen y Belisario Betancur apoyaron a Omar Torrijos en su tarea del control panameño del Canal de Panamá. Jaime Bateman fue amigo personal de Omar Torrrijos, y cuando EEUU anunció la invasión a Panamá, el M19 envio a varios de sus",2815,1202,871,@petrogustavo
2025-04-24 15:35:26+00:00,1915429381918335018,Ha empezado a desmontarse la conmoción interior a su mínimo indispensable. La democracia siempre es solución a los problemas sociales y la democracia es el poder del pueblo.,7686,2465,870,@petrogustavo
2025-04-30 11:04:50+00:00,1917535611604414768,"Hoy tenemos una casa de Nariño que ya no se parece a la aristocracia europea, sino al pueblo colombiano. Una casa de Nariño ya no abierta a la mafia, sino al pueblo. https://t.co/xjGROawjQS",5701,2139,858,@petrogustavo
2025-05-01 01:46:09+00:00,1917757401672921136,Vuelve el tren a Colombia. https://t.co/f8KxSQsxOw,12062,3369,857,@petrogustavo
2025-03-28 12:13:48+00:00,1905594169944354887,"Luis Carlos aun no sabe que la aritmética no es lo mismo que la estadística, precisamente la diferencia está entre exactitud y probabilidad, y que en la econometría no hay causalidad univoca y por tanto poco puede  desentrañar la realidad.

Estoy de acuerdo con el filosofo https://t.co/tFdtF5LMg3",5489,1934,856,@petrogustavo
2025-03-22 06:11:56+00:00,1903328773648371893,"La tesis falsa de siempre que se usa en los acaparamientos.

Todo el mundo sabe que esta difícil conseguir insulina en los sitios de entrega, pero la insulina esta guardada en la bodega. Se trata de un asesinato, pero saldrán a decir, al ser descubiertos, que era que la insulina https://t.co/5vAkNaSLSR",4552,2010,856,@petrogustavo
2025-03-29 20:17:33+00:00,1906078294770172000,"Hoy he estado en Bocas del Toro, Panamá,  frontera con Costa Rica.

En 1895, Bocas del Toro era de la República de Colombia, al igual que toda la costa Mosquitia, de la actual Nicaragua frente a San Andres y Providencia.

Por primera vez un presidente colombiano visita esta zona, https://t.co/gPCrciIy5M https://t.co/tbcuKPoPjH",3843,1597,852,@petrogustavo
2025-03-29 19:00:29+00:00,1906058899188269279,La mejor política social es que la gente tenga capital productivo y estudios. https://t.co/6cdFwSxF3T,5016,1552,850,@petrogustavo
2025-03-26 04:26:56+00:00,1904751900173484239,"Que la crisis de la salud es de este gobierno? ¡Cínicos!, miren como desde hace 17 años ya la corte constitucional analizaba una crisis cada vez más profunda, y luego la prensa y los mismos gobernantes

Cuando intentamos solucionarlo es que nos caen rayos https://t.co/Aup0pYDA4G",5377,2758,842,@petrogustavo
2025-04-29 12:56:06+00:00,1917201226459992091,Con toda la fuerza del pueblo que gritó lIbertad y Democracia. Con toda la fuerza de las y los verdaderos dueños del país. Vamos a demostrar que es el pueblo verdadero el que debe mandar en Colombia https://t.co/TiMRYSkcvc,4384,2197,841,@petrogustavo
2025-04-28 01:26:35+00:00,1916665312969138579,"Error, no poder hacer uso de crédito del FMI, que sería una locura hacerlo, esta ligado a que ye se tomó un crédito que se está pagando. El credito lo tomó Duque para enfrentar el Covid, fue usado en subsidios a los empresarios más ricos del país.

Mi gobierno asumió el https://t.co/X3imuA6GTv",5496,2699,840,@petrogustavo
2025-04-16 14:13:05+00:00,1912509557508600297,"Fue capturado por la Policia Nacional Hernando Medina Camacho, asesino del senador de la UP, Manuel Cepeda, padre dle actual senador Iván Cepeda. Hernando Medina es exmilitar

Se había escapado de la cárcel cuando un juez le otorgó condena condicional y fué de nuevo capturado https://t.co/ZMTMfTSLA9",6758,2809,839,@petrogustavo
2025-03-28 12:17:55+00:00,1905595202250629401,"Mientras por allá despotrican algunos senadores criollos, buscando sanciones para Colombia, por aquí nos reunimos con la secretaria de seguridad de EEUU, Kristi Noem, para construir caminos de entendimiento https://t.co/7z89y6gMik",10701,4198,838,@petrogustavo
2025-04-06 14:04:23+00:00,1908883486594785719,Nos merecemos una vida en Paz. https://t.co/6pRGU0MAsf,2398,975,838,@petrogustavo
2025-04-29 12:51:43+00:00,1917200120031990245,Vamos por la Consulta Popular. https://t.co/D27uoIB7Ac,8348,3936,837,@petrogustavo
2025-04-03 20:51:51+00:00,1907898866147484071,Aquí ya esta el espacio comprado para empezar la construcción de la universidad de Cundinamarca en Soacha. Lo dijimos en campaña y cumplimos https://t.co/n7v9vpPjQU,5065,1994,834,@petrogustavo
2025-04-10 00:15:27+00:00,1910124429708841294,"Quienes logramos poner en funcionamiento Hidroituango de EPM, fue éste gobierno nacional y el gobierno de Quintero en Medellín.

Y claro que nos ayudó a pasar las restricciones de la sequía.

Pero  Hidroituango no funcionó a tiempo, porque se originó un desastre de ingeniería por https://t.co/uciY2cTgmA",3492,1473,822,@petrogustavo
2025-04-28 00:04:01+00:00,1916644537767960824,"Desde el contencioso administrativo se han quitado varios embajadores, nombrados por el Presidente de Colombia.

Aunque siempre he acatado la decisón judicial debo manifestar mi desacuerdo con ella. El presidente, como jefe de Estado, tiene el derecho constitucional de dirigir https://t.co/Udh0q0AoUZ",2995,1528,822,@petrogustavo
2025-04-09 01:40:57+00:00,1909783559885201854,"Hoy no hay mayor requisito para poner paneles solares en su casa, en su fabrica, en su finca, libérese de la factura de energía. Autogenere, es la revolución de las energías limpias.

Las juntas de acción comunal pueden.organizar sus barrios para la liberación energética. https://t.co/uJ88bjteIM",4515,2073,821,@petrogustavo
2025-04-17 22:08:31+00:00,1912991591343464466,"Jajjajaja. Lo que tenía que haber hoy en el FMI, es el informe de una gran financiación de un ""plan marshall"" de inversiones públicas y privadas para mitigar  y adaptar la humanidad a la crisis climática del capital.

Son cuestiones de vida o muerte.

Hay que ver la película ""No",3916,1572,820,@petrogustavo
2025-03-17 14:06:52+00:00,1901636354418610406,Cuando los hombres son sabios. Pirry. https://t.co/pLwmM0A9Ci,19845,6645,819,@petrogustavo
2025-04-01 19:48:02+00:00,1907158032112402879,"Este es el comportamiemro de la tasa de interés dictaminada por el Banco de la República y el comportamiento de la inflación desde enero del 2022.

Noten como han puesto artificialmente la tasa de interés por encima de la inflación, esto es una tasa de interés real positiva e https://t.co/oLqN6rwvym",7110,3377,818,@petrogustavo
